don;acc;acctodon;DFRET;NFRETc;FRETNc
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
753004.1165;550114.6296;0.730559923;0.047061615;0.055060342;8.97736E-08
2035198.932;1155584.917;0.567799491;0.041243647;0.054734299;3.7226E-08
901392.7335;264273.4494;0.29318347;0.014759045;0.027257656;5.66842E-08
1849305.53;1333634.687;0.721154328;0.060056551;0.070720656;4.79095E-08
806292.4278;101291.9535;0.12562682;0.008484975;0.023939187;8.44844E-08
445703.43;370801.0902;0.831945785;0.052854524;0.057947493;1.50496E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
572719.2111;106496.993;0.185949748;0.006889671;0.015977201;6.51424E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4120495.263;1767094.595;0.428854903;0.028726168;0.043865442;1.67369E-08
1058728.939;1077287.592;1.017529182;0.065492884;0.064926304;6.50549E-08
762257.5667;537952.9261;0.70573642;0.054658247;0.065063053;1.07479E-07
829392.9239;273342.7773;0.3295697;0.034356016;0.059845178;1.3016E-07
3417444.213;1534357.258;0.448977997;0.03453597;0.051541746;2.33136E-08
481970.1397;223585.6011;0.463899281;0.029824718;0.043788946;1.37494E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
588495.8803;374083.717;0.635660723;0.036337583;0.045576749;1.008E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4562884.119;1960302.05;0.429619074;0.051787866;0.079010759;2.78612E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
540150.459;138913.2091;0.257175027;0.006472393;0.012762933;4.68966E-08
397208.4121;161645.1252;0.406952925;0.056570185;0.088677923;3.7095E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
718167.9161;340168.6241;0.473661683;0.031814112;0.046225932;9.65977E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1682005.414;377052.1052;0.224168188;0.010802218;0.022815288;2.8962E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1415765.63;947938.0429;0.669558593;0.058889393;0.071968556;6.6011E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
755415.9984;248262.3573;0.328643235;0.027972988;0.048795134;1.15918E-07
1617737.148;1698440.556;1.049886601;0.052994665;0.051720291;3.2948E-08
2574951.409;924505.5314;0.359038049;0.027453443;0.045816992;3.05335E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2835089.743;1223003.732;0.431380959;0.032461383;0.049423845;2.74328E-08
340057.5312;47570.95107;0.139890891;-0.007382521;-0.01973831;-1.54052E-07
4797393.762;3620297.711;0.754638433;0.04597068;0.052918981;1.33099E-08
356572.3499;99568.01188;0.279236491;0.034097875;0.064526964;3.54547E-07
982804.9713;1085167.398;1.104153347;0.070860637;0.067435775;7.02793E-08
1359806.885;576033.4226;0.423614139;0.025497002;0.039174539;4.54212E-08
735877.0319;103213.4915;0.140259156;0.016407979;0.043811636;1.61623E-07
412147.9007;676613.6734;1.641676865;0.077408509;0.060415012;1.24005E-07
586705.122;415906.9148;0.708885774;0.041057761;0.048764877;1.02945E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
748647.3071;691741.2339;0.923988141;0.070704342;0.073555116;1.09989E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
579800.2572;192612.1751;0.332204363;0.016068668;0.027879001;8.47874E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
538640.2543;94092.70409;0.174685615;0.005134831;0.012285634;5.48537E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2483764.521;1637585.029;0.659315734;0.048136202;0.059282307;3.08811E-08
386255.2368;261207.3645;0.676255853;0.032469146;0.039483473;1.28476E-07
820973.7174;93511.81817;0.113903547;0.008323026;0.024661111;8.97521E-08
445865.688;520314.6993;1.166976319;0.051388888;0.047570552;1.04115E-07
3483023.544;2229685.738;0.640158101;0.042032076;0.052533607;1.96782E-08
3383689.886;611163.8865;0.180620538;0.014909992;0.035082767;2.47653E-08
2878985.466;1044243.289;0.362712248;0.027238741;0.045227847;2.68151E-08
1400271.521;1964381.329;1.402857445;0.068523405;0.057853837;3.74491E-08
2196528.725;1365900.755;0.621845159;0.041124828;0.052151039;3.13995E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1451307.235;694642.5185;0.478632299;0.034739761;0.050214116;5.18109E-08
2202578.409;911319.3253;0.413751139;0.028454165;0.044236041;3.21375E-08
2808910.641;1689524.952;0.601487611;0.039057035;0.050360023;2.40568E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1090231.668;958386.1934;0.879066552;0.066971701;0.071429968;7.48955E-08
2490123.46;440464.8008;0.176884724;0.005838539;0.013882224;1.33333E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
617932.0754;332520.9379;0.538118915;0.037744025;0.051452809;1.17961E-07
2252789.529;414550.108;0.184016351;0.012939228;0.03016339;3.16219E-08
2637133.773;986349.7489;0.374023403;0.040689106;0.066531721;4.30019E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
813384.683;1493492.378;1.836145195;0.068034504;0.050208323;4.88795E-08
618169.0752;697469.3614;1.128282519;0.072882552;0.0686143;1.1271E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2503911.127;1533323.736;0.612371469;0.042291145;0.054043314;2.87993E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4456637.162;4293560.409;0.963408115;0.116321669;0.11851013;3.06584E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
436111.8373;150306.6686;0.34465166;0.013515243;0.023021502;9.11497E-08
900708.7327;729979.3777;0.810449984;0.048758882;0.054161494;7.02187E-08
851259.6255;2298227.914;2.699796684;0.061068368;0.037166425;2.83002E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1076597.622;933316.5011;0.866913025;0.041604822;0.044684397;4.65125E-08
3547562.447;1987043.086;0.560115041;0.034103385;0.045567885;1.77689E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1914153.716;2529824.012;1.32164099;0.0720182;0.06264487;3.0677E-08
887513.1891;197605.8582;0.222651179;0.019005697;0.040278316;9.80432E-08
5432243.811;2302800.136;0.423913251;0.034865159;0.05354922;1.56873E-08
583542.1434;263758.2062;0.451995129;0.033750253;0.050200745;1.32429E-07
624779.2987;297043.9375;0.475438188;0.029568586;0.042882839;1.02576E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
414164.802;127943.1572;0.308918471;0.044980781;0.080929163;3.68127E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3992329.74;1762676.765;0.441515826;0.031309267;0.047119401;1.83364E-08
1218168.226;807691.7411;0.663037932;0.046767887;0.057435256;6.0744E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
553751.9043;554400.5914;1.00117144;0.035647331;0.035626469;6.66757E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
385122.8896;105535.2424;0.274030044;0.000460185;0.000879089;4.36249E-09
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
767499.038;247399.1963;0.322344634;0.01717457;0.030250019;7.06336E-08
1596903.737;800115.0956;0.501041532;0.033756831;0.047689724;4.36639E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
601762.6087;323331.0206;0.537306599;0.030213423;0.041218183;9.63555E-08
1870336.778;403241.4286;0.215598299;0.011403765;0.024559844;2.86065E-08
3646689.469;1586505.237;0.43505356;0.042225931;0.06401885;2.77891E-08
884706.468;1567165.355;1.771395838;0.076333619;0.057353251;5.27334E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
374353.0059;54132.42408;0.144602616;0.007646853;0.020109193;1.4235E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
744288.311;323799.9447;0.435046393;0.02040962;0.030943335;6.43448E-08
416443.1386;385370.4253;0.92538546;0.07319328;0.076086897;2.04929E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
411296.7415;197588.0181;0.480402586;0.018748595;0.027049925;9.67003E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
919557.7682;718211.3354;0.781039931;0.044180829;0.049991624;6.43585E-08
5363004.768;1988716.864;0.370821386;0.027418451;0.045025706;1.41757E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3328330.121;4363443.634;1.311000855;0.069272949;0.060500949;1.70574E-08
4831951.301;1770308.788;0.366375544;0.031868449;0.052649917;1.85942E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2282849.096;774066.5467;0.339079157;0.021036615;0.036126451;2.77607E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
377727.092;929908.6823;2.461853285;0.069357191;0.044203882;8.01435E-08
1215513.812;1374968.176;1.131182683;0.056465248;0.053090261;4.35242E-08
730808.7752;177500.3298;0.242882045;0.021021101;0.042653802;1.20971E-07
457393.0991;465159.5056;1.016979719;0.036703922;0.036396224;8.19126E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
420708.1389;117957.2127;0.280377777;0.04124053;0.077884753;3.64662E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3231228.164;1312038.156;0.406049369;0.080645929;0.126558998;6.6858E-08
1081312.576;507140.3409;0.469004386;0.026733401;0.039036041;5.41619E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
393531.4945;243569.9157;0.61893373;0.046567249;0.059191385;2.00524E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1291049.789;1526781.01;1.182588792;0.059842428;0.055029089;4.169E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1081413.201;425095.3635;0.393092449;0.019026485;0.030346682;4.56263E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1569165.409;1800880.706;1.147667859;0.071583488;0.066819734;4.28139E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1975131.522;1320945.573;0.668788665;0.050626164;0.061905691;4.03695E-08
2425948.825;1566026.346;0.645531484;0.067843194;0.084439873;4.64749E-08
3241791.336;4306995.104;1.328584927;0.066891466;0.058033138;1.66442E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
349792.1438;118180.2326;0.337858453;0.015400833;0.026495787;1.32355E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3951799.138;2224851.259;0.562997051;0.041545776;0.055369909;1.94829E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3310161.891;1444893.895;0.436502486;0.040322787;0.061031941;2.90797E-08
1285966.551;536278.4886;0.417023669;0.02708117;0.041936006;5.1904E-08
4177571.138;2727366.97;0.652859492;0.102825683;0.127259948;4.20224E-08
882321.8708;686401.2877;0.777948853;0.049539005;0.056165775;7.59338E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2902393.049;2566032.637;0.884109283;0.052093735;0.055402903;2.1417E-08
1329972.063;532673.8886;0.400515096;0.024999653;0.039502496;4.81358E-08
1130915.152;943314.6953;0.834116241;0.071418676;0.078198515;8.15333E-08
596792.4427;430539.0935;0.721421826;0.059043181;0.069514452;1.45743E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3601624.31;1568181.128;0.435409414;0.037054084;0.056154837;2.45379E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
487884.3312;337594.1321;0.691955266;0.036970086;0.044443827;1.13714E-07
448737.4283;1309473.619;2.918128814;0.065360956;0.038261868;5.34045E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1574175.976;465135.5455;0.295478747;0.022231855;0.04089899;4.88833E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4458290.303;2821409.226;0.632845561;0.118271647;0.148672888;4.75423E-08
3814601.606;4528617.028;1.187179553;0.158713038;0.145664727;4.16584E-08
1197956.511;1117438.445;0.932787154;0.065358054;0.067671817;6.25792E-08
442975.7676;81558.83026;0.184115783;0.010503732;0.02447925;1.30154E-07
755517.1048;334869.7716;0.443232548;0.02713997;0.040765572;8.33073E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
389510.7302;465271.3457;1.194501998;0.075792435;0.069347757;1.76258E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1593693.026;1474998.425;0.925522294;0.054102521;0.056237248;3.87777E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
914407.0904;870878.5283;0.952396955;0.048569862;0.04976888;5.86182E-08
713921.917;930539.8128;1.303419591;0.053865054;0.047180765;6.11813E-08
1411109.068;1625504.339;1.151933876;0.068427018;0.06375494;4.51879E-08
1367321.744;539054.8307;0.394241394;0.027250326;0.043400086;5.19682E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2230988.506;1269898.571;0.569208926;0.040854887;0.054151209;3.35421E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2902192.209;2812610.975;0.969133252;0.064545396;0.065565219;2.4532E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1366156.329;929408.6586;0.680309155;0.039290174;0.047635507;4.40033E-08
1275208.475;534634.6391;0.419252734;0.026270433;0.040572268;5.04629E-08
4975395.756;1413500.323;0.284098068;0.018094082;0.033947079;1.30368E-08
1405584.184;844242.2054;0.600634394;0.042953327;0.055423215;5.31614E-08
604474.8696;1071036.684;1.771846503;0.067436932;0.050662283;6.75173E-08
2146749.588;328110.1242;0.152840427;0.011415796;0.029200284;3.51943E-08
2284568.523;2832889.575;1.240010771;0.062114404;0.05578014;2.33783E-08
413044.1338;268388.1522;0.649780811;0.032007637;0.039707283;1.23202E-07
1581490.297;374291.349;0.236670026;0.01918455;0.039434832;5.22582E-08
2462272.344;542697.3205;0.220405075;0.013568986;0.02890258;2.53468E-08
1669425.135;1074528.154;0.643651597;0.045863343;0.057166326;4.4734E-08
396443.6055;369573.9072;0.932223151;0.096448528;0.099893139;2.88829E-07
910263.2673;463961.9533;0.509700841;0.035263311;0.049393001;7.87829E-08
684181.7741;493555.34;0.721380426;0.043455829;0.051164161;9.20465E-08
3556366.309;1057359.882;0.297314672;0.031140809;0.057111257;3.03981E-08
408797.3837;154169.4479;0.377129243;0.018493592;0.030114536;1.22216E-07
1602878.243;465929.5912;0.290683084;0.014220627;0.026375996;3.09613E-08
2785844.223;1487626.977;0.533995033;0.04073965;0.05575049;2.85487E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
543507.7665;316806.8018;0.58289287;0.049094706;0.064304341;1.62968E-07
862435.2175;365429.4851;0.423718185;0.025561565;0.039268914;7.17843E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5297970.602;2445573.958;0.4616058;0.032728649;0.048171753;1.38356E-08
6131770.221;2841849.29;0.463463109;0.040686473;0.059764386;1.49241E-08
561609.5559;287074.1801;0.511163275;0.031069065;0.043455861;1.11697E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
541186.9152;465978.5932;0.861030783;0.048091982;0.051827867;1.08421E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
979832.5265;282758.0916;0.28857798;0.0174153;0.032418982;6.26824E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1013369.902;406996.1075;0.401626402;0.026819616;0.042319588;6.77125E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2635092.771;2154230.84;0.817516129;0.054730871;0.060531884;2.68772E-08
430891.1704;360422.6989;0.836458771;0.03341045;0.036530873;9.59021E-08
4286840.72;1217740.482;0.284064784;0.017568714;0.032963344;1.46853E-08
3925214.369;1987757.673;0.506407418;0.039893366;0.056059685;2.09034E-08
505190.5257;226990.82;0.449317254;0.022786983;0.033994626;1.02728E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4008854.557;4459905.64;1.112513706;0.115969851;0.109949286;2.94139E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3884315.621;4513107.459;1.161879698;0.053846882;0.049955117;1.26102E-08
1327968.485;857241.4748;0.645528478;0.039969696;0.049747716;4.85672E-08
2108581.729;786015.9683;0.37276998;0.040254883;0.065932281;5.33619E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7522296.525;9173539.583;1.219513157;0.076790578;0.069536799;9.06715E-09
751920.2574;640437.8525;0.851736399;0.057589231;0.062400588;9.54166E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
863186.3427;524001.881;0.607055343;0.038508627;0.049424683;7.64328E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5828540.491;1664866.672;0.285640406;0.034569309;0.064681619;2.15075E-08
814325.7794;382083.3307;0.469202057;0.038634779;0.056402516;1.0518E-07
1977750.836;647073.799;0.327176602;0.030496308;0.053315827;4.86121E-08
2545879.963;1013732.891;0.398185659;0.029618407;0.046937385;3.0109E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2869468.903;1311253.854;0.456967438;0.046546438;0.068856323;3.72306E-08
2505301.818;741726.8178;0.296062859;0.024171096;0.044422642;3.33948E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3247476.433;1093082.883;0.336594555;0.020985035;0.036170637;1.96095E-08
834786.0598;396028.0471;0.474406637;0.024237526;0.035189485;6.27218E-08
679217.7081;373662.3345;0.550136326;0.032255092;0.043487368;8.91986E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4247363.188;691392.4161;0.162781562;0.007322864;0.018150071;1.06696E-08
685241.4449;348071.2461;0.507954165;0.032649417;0.045810304;9.69669E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
788977.6965;217273.7705;0.275386454;0.011006797;0.020974406;5.12225E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1898370.184;1643787.023;0.865893826;0.061661522;0.066264652;3.99769E-08
1223966.672;447732.1158;0.365804173;0.020213163;0.033420269;4.6077E-08
2950637.192;1399073.513;0.47415979;0.055298959;0.080307221;4.18391E-08
354590.0301;111987.3768;0.315822125;0.020886947;0.037166673;1.9049E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
982554.0566;725785.7057;0.738672545;0.05092018;0.059246671;7.39229E-08
584515.4;220915.9492;0.377947184;0.028078978;0.045673651;1.30775E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4832765.778;4991655.432;1.032877582;0.087299654;0.085898998;1.9162E-08
2032798.597;426760.9976;0.209937668;0.022168942;0.048383778;5.31247E-08
2154402.453;427457.1714;0.198411012;0.019115649;0.042914708;4.55909E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
641827.0176;456001.6685;0.710474405;0.050593012;0.060022809;1.16862E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
433987.9705;575019.5554;1.324966576;0.065722045;0.057096384;1.22335E-07
572112.6873;246435.2604;0.430746015;0.034884021;0.053151547;1.46671E-07
4924544.337;4845384.94;0.983925539;0.057251265;0.05771703;1.25332E-08
1989629.984;1578699.959;0.793464097;0.05553154;0.062341332;3.72437E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
387675.2792;65454.98842;0.168839727;0.005369888;0.013068565;8.24823E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1441272.696;422166.1947;0.292912088;0.020250753;0.037417307;4.89602E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1971911.497;919550.9487;0.466324655;0.030621587;0.044841849;3.43525E-08
1215470.354;604934.7981;0.497696053;0.026195215;0.037131276;4.44674E-08
3198338.465;1351993.776;0.422717543;0.052718249;0.081084127;4.1163E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
970502.6829;278158.9245;0.286613246;0.026772281;0.050007741;9.88958E-08
739442.3367;193260.0259;0.261359157;0.017551039;0.034330803;9.24381E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
508303.4052;240401.4092;0.47294865;0.033400117;0.048566969;1.43736E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1196614.11;1121578.421;0.937293328;0.053727157;0.055495286;5.0623E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
703278.1096;859337.5904;1.221902941;0.069397999;0.062781052;8.67799E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1400374.297;844449.0208;0.603016653;0.06238958;0.080342882;7.87982E-08
2699184.972;1334559.931;0.494430706;0.042344241;0.060220123;3.31319E-08
2940087.126;1361882.948;0.463211765;0.03815792;0.056065397;2.913E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1303297.505;1010012.958;0.774967307;0.048057488;0.05459079;4.99831E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3320424.547;1570192.841;0.47288918;0.034496759;0.050164745;2.27547E-08
645989.8454;259004.9273;0.400942722;0.020437838;0.032277046;8.05554E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3736064.562;3855881.842;1.032070452;0.061711262;0.060744891;1.70571E-08
3154854.277;1224411.274;0.388103908;0.068478094;0.109920237;6.00387E-08
509595.9527;533415.323;1.046741679;0.053283329;0.052080074;1.05513E-07
877934.4688;2815354.856;3.206793851;0.067411498;0.037644233;2.5675E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2891316.418;917998.1186;0.317501783;0.076655949;0.136041929;9.04358E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2673613.844;1912923.482;0.715482337;0.059447856;0.070280806;3.30412E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
620255.0531;413194.1631;0.666168153;0.035373667;0.043339925;8.87497E-08
349320.3228;68459.28854;0.195978545;0.018153866;0.041007648;2.70081E-07
395067.744;113503.0643;0.287300257;0.005156802;0.009620828;4.56687E-08
3786886.527;3821829.883;1.009227463;0.06932712;0.06900946;1.9491E-08
949195.2005;112434.5619;0.118452518;0.006150247;0.017869829;5.50392E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
500709.7327;400964.7083;0.800792719;0.040651342;0.045427081;1.0568E-07
912682.3804;241178.8791;0.264252805;0.037541927;0.073030918;1.61732E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1861434.873;564355.7956;0.303183208;0.020981343;0.03810489;3.79743E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1272540.422;348702.7685;0.274020976;0.017911886;0.03421759;5.23041E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
368093.1173;136047.0207;0.369599469;0.021973663;0.036144048;1.65144E-07
2678095.117;932119.933;0.348053334;0.026772752;0.045380588;2.95126E-08
600688.0563;315794.5989;0.525721455;0.022504859;0.031038337;7.29049E-08
404671.1234;330119.1031;0.815771336;0.046313827;0.051277453;1.47107E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2289113.715;1351970.601;0.590608755;0.036541357;0.047548271;2.80533E-08
393965.5174;171454.2368;0.435201126;0.064871296;0.098334874;4.04607E-07
620056.2052;685814.0912;1.106051493;0.052800774;0.050205653;8.12817E-08
564066.9791;579688.601;1.027694622;0.058187135;0.057397758;1.06578E-07
3092184.244;885833.129;0.286474886;0.022376446;0.041806886;2.58385E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
